,published_at,video_id,title,description,relevance
385,2017-08-07T04:51:10.000Z,-PmLBu0FQIg,BEHIND THE STORY: Grab makes it big,"At a whopping US$6 bil, Grab is Southeast Asia's most valuable startup. Nadia S Hassan talks to Joyce Goh about her interview with co-founder and CEO ...",1
386,2017-08-17T15:31:02.000Z,fg9AztEp06o,"LTFRB allows drivers to switch to Grab, U-Hop during Uber suspension",The Land Transportation Franchising and Regulatory Board on Thursday allows Uber drivers to transfer to Grab and U-Hop while Uber remains suspended.,1
387,2017-08-10T16:30:43.000Z,j8ne2L--WcE,Grab Pay e-wallet - August 2017,"Grab ewallet is simply a virtual account to ease transaction within Grab App. For balance topup, the step is not smooth, as the page moves outside the App via ...",1
388,2017-08-06T21:44:24.000Z,wEU_SNnK2W4,TRANING ONLINE GRAB BANDUNG PART 1,Video tutorial TRANING ONLINE GRAB BANDUNG.,1
389,2017-08-03T14:30:20.000Z,bq4rJXpvsVM,Grab driver falls prey to pickpocket,"A Grab driver had his money stolen by his customer during a ride in Woodlands, Singapore. The suspect has since deleted his social media accounts after being ...",1
390,2017-07-24T23:27:15.000Z,n0g7VEqPCnI,SoftBank Helps Uber Rival Grab Raise $2 Billion,"Jul.24 -- Grab, the leading provider of ride-hailing services in Southeast Asia, said Monday it raised $2 billion from Japan's SoftBank and China's Didi Chuxing .",1
391,2017-07-24T02:57:43.000Z,r33d9MXquLg,Experiment:  Grab vs Uber vs Taxi (Surveillance Interview),"Few days ago, LTFRB has released a statement to temporarily halt the operations of Grab and Uber. This experiment and surveillance interview were conducted ...",1
392,2017-07-31T16:57:21.000Z,5UCyVztZt_U,Grab and Uber Asked to De-List Drivers in PHL,The Land Transportation Franchising and Regulatory Board on July 26 issued a response to ride-hailing companies Grab and Uber to de-active drivers in ...,1
393,2017-08-03T07:01:20.000Z,z_XnIR5BPes,"Grab, Uber open to franchise requirement","Grab and Uber told lawmakers Thursday they were open to securing franchises from the state, as they wrangled with regulators on the scope of government ...",1
394,2017-08-03T06:15:10.000Z,Cjt4bNHLP0I,"LIVE: Senate Hearing on LTFRB issues vs Grab, Uber and Taxi Passenger Bill of Rights","The Senate public services committee will hold a hearing on the issues hounding ride-hailing companies Grab and Uber, as well as the proposed Taxi ...",1
395,2017-08-03T06:09:54.000Z,38RHao1gXMg,"LIVE: Senate Hearing on LTFRB issues vs Grab, Uber and Taxi Passenger Bill of Rights","The Senate public services committee will hold a hearing on the issues hounding ride-hailing companies Grab and Uber, as well as the proposed Taxi ...",1
396,2017-08-02T13:47:25.000Z,39qNfLtpQUA,"LTFRB 'shocked' that Uber, Grab have over 100,000 drivers",The Land Transportation Franchising and Regulatory Board is shocked to know that Grab and Uber have more than 100000 vehicles registered in their systems ...,1
397,2017-08-04T10:48:52.000Z,ZAcerXEcJME,"James Deakin on TNVS, Taxi, Uber, Grab and private vehicles","Auto caption - TURN ON CC, please feel free to correct me thru the comment section below: View transcription here - https://pastebin.com/raw/qVz03UPj.",1
398,2017-07-26T05:47:08.000Z,G_bCXL7Rw6Y,"Balangiga bells, Uber and Grab, Pell | Midday wRap",Today on Rappler: The United States vows to help resolve the issue of the historic Balangiga bells. Metropolitan Manila Development Authority chairman Danilo ...,1
399,2017-07-26T10:19:32.000Z,nTHm3Q82PFY,"LTFRB on regulating Grab, Uber: We are not against innovation","The Land Transportation Franchising and Regulatory Board on Wednesday stressed the importance of regulating ride-sharing firms Grab and Uber, and their ...",1
400,2017-08-02T08:39:00.000Z,fUMHWjITMKE,"Lawmaker flags criminal violations of Uber, Grab",Ride-sharing services Uber and Grab face criminal and civil charges for operating without a franchise and violating the constitutional limit on foreign ownership ...,1
401,2017-07-27T05:21:59.000Z,hEh6kCzXXDs,"LTFRB orders Grab, Uber to deactivate drivers registered after June 30",The Land Transportation Franchising and Regulatory Board orders Grab and Uber to deactivate drivers who registered with the ride-hailing companies after ...,1
402,2017-07-26T05:40:37.000Z,ynbsma-KiA4,"MMDA chief orders colorum Grab, Uber drivers to get off the streets",Metropolitan Manila Development Authority chairman Danilo Lim wants 'colorum' Grab and Uber drivers off the road. FULL STORY: http://s.rplr.co/ihOcIiE.,1
403,2017-08-05T09:13:59.000Z,nYdn6qnobQw,"Extended Validity, Uber, Grab: here to stay, Smoke- Free task force on Trending Klipps","In the latest edition of Trending Klipps, Duterte signs into law passport and driver's license validity extension, Uber and Grab, here to stay and LGUs to create ...",1
404,2017-07-18T01:10:33.000Z,Jka9A90jDwg,Why Work at Grab? Part 2,"Is this the worst director of all time?! Our Hollywood big shot's idea of employer branding videos are... Welp, see for yourself. Glad we had so much fun making ...",1
405,2017-07-19T17:31:50.000Z,nrg2bah8sBg,Transport turmoil: Grab the Uber by the tail,"Two years after acquiring legal status, Transportation Network Vehicle Services (TNVS) Grab and Uber find themselves at loggerheads with the Transportation ...",1
406,2017-07-11T08:07:32.000Z,fZ_tcPxYSxo,Grab Philippines country head Brian Cu reacts to P5-M fine by LTFRB,"Grab Philippines country head Brian Cu says they allowed drivers to operate because of ""demand"" from the public. FULL STORY: http://s.rplr.co/K7v2NGR ...",1
407,2017-07-12T00:08:48.000Z,-wsyKXOnFWM,"Vietnam Raw #2 | Taking Grab Taxi and Night Driving in Phu My Hung, HCMC Vietnam","We take a GrabCar (similar to UBER Vietnam) to go to a Chicken restaurant in in Phu My Hung, Ho Chi Minh City. We talk about the development of the streets ...",1
408,2017-07-14T15:46:52.000Z,mUAd1lM9y50,GRAB CAR PRANK - PRANK INDONESIA | MAKASSAR PRANK,"WATCH IN HD !!! PUBLIK PRANK Kali ini kita membuat GRAB CAR PRANK , vidio ini terinspirasi dari vidio kyflyf , dimana kita akan memesan grab untuk ...",1
409,2017-07-18T11:21:56.000Z,x_Y_v-sxMvw,"LTFRB vs UBER AT GRAB ISSUE, DISASTER AT POSIBLENG IKABAGSAK NG SATISFACTION RATING NI DUTERTE - TP","Thinking Pinoy RJ Nieto nagbigay ng opinyon sa kanyang FB Live tungkol sa Uber at Grab na issue. Ayon sa kanya, kung hindi ito maresolba posibleng ...",1
410,2017-07-18T14:06:43.000Z,g4cf5OF5Xrs,"Poe to LTFRB: Are reckless buses, jeepneys safer than Grab, Uber?","Tapos sabihin natin, 'Oh because they put the passengers' safety at risk.' Ah so mas ligtas ang ating mga kababayan sa mga bus na humaharurot sa kalsada at ...",1
411,2017-07-21T11:44:45.000Z,IktN82d82hU,"Grab and Uber, Duterte, Metrobank fraud | Evening wRap",Today on Rappler: The Land Transportation Franchising and Regulatory Board Member Aileen Lizada says the transport body lost the accreditation papers of ...,1
412,2017-07-18T06:06:01.000Z,mTbdl4N1lvo,"Grab, Uber to keep drivers on the road until LTFRB clarifies order",Grab and Uber say they will keep their undocumented drivers on the road until the Land Transportation Franchising and Regulatory Board clarifies its order.,1
413,2017-07-18T05:20:28.000Z,owyne83WatI,"Grab and Uber, BBL, White House | Midday wRap",Today on Rappler: Grab and Uber say they will keep their undocumented drivers on the road until the Land Transportation Franchising and Regulatory Board ...,1
414,2017-07-11T12:02:15.000Z,oT2pEiyyjCA,"LTFRB fines Grab, Uber P5M each for permit violations",The Land Transportation Franchising and Regulatory Board on Tuesday fines Uber and Grab P5 million each for permit violations. FULL STORY: ...,1
415,2017-07-20T12:32:14.000Z,NYMqdKdm8mU,"Grab and Uber, SALN, Calida | Evening wRap",Today on Rappler: Undocumented Grab and Uber drivers can stay on the road until the Land Transportation Franchising and Regulatory Board decides on the ...,1
416,2017-07-18T12:11:55.000Z,J8VRHE2_Pgw,"LTFRB to Uber, Grab: If you don't comply, do business elsewhere",Land Transportation Franchising and Regulatory Board Chairman Martin Delgra says Grab and Uber should do their business elsewhere if they continue to ...,1
417,2017-07-07T13:13:38.000Z,YHDe_lAsgbg,"Grab, Uber drivers ask LTFRB to lift ban on new driver applications",Grab and Uber drivers on Friday urge the Land Transportation Franchising and Regulatory Board to lift its ban on new driver applications. FULL STORY: ...,1
418,2017-07-18T11:40:03.000Z,d68BY3Rr8yc,"Martial Law, Uber and Grab, Aguirre | Evening wRap",Today on Rappler: President Rodrigo Duterte wants Congress to extend martial law in Mindanao until December. Land Transportation Franchising and ...,1
419,2017-07-11T11:54:17.000Z,PJKKE9YZzHg,"Uber and Grab, Napoles, Marcos | Evening wRap",Today on Rappler: The Land Transportation Franchising and Regulatory Board fines Uber and Grab P5 million each for permit violations. Alleged pork barrel ...,1
420,2017-07-17T06:51:48.000Z,YJVXH0RweZM,"BT: Panayam kay Leo Emmanuel Gonzales, public affairs manager, Grab PHL",Balitanghali is the daily noontime newscast of GMA News TV anchored by Raffy Tima and Connie Sison. It airs Mondays to Fridays at 11:30 AM (PHL Time).,1
421,2017-07-04T02:59:26.000Z,zVTFlDd8iKw,Why work at Grab? Part 1,"This is what happens when you get some Hollywood big shot to make employer branding videos... Welp, at least we had fun! hahaha Why work at Grab?",1
422,2017-07-05T02:15:59.000Z,-p8sEv2XI1s,Grab Driver Stories: Fadzli. Small-Town Boy and Grab Driver.,"This is Fadzli, a small-town boy from Perlis and a Grab Driver. He arrived in KL with little to his name but turned everything around after he started driving for ...",1
423,2017-07-04T07:21:06.000Z,twXsq4300HU,"Grab Car, Grab Taxi, Grab App: How to Go Around Bacolod Safely and in-Style","Whenever you visit Bacolod, make sure that you use the Grab App to book a taxi or a car. It's better because it's safer and what you don't know is Grab actually ...",1
424,2017-07-06T02:55:00.000Z,Mz9czDV-7c8,Driver Grab Bike pakai motor all new r15 v.3,Selamat pagi sob.. Pertama kalinya all new r15 2017 digunakan oleh driver grab bike di jalan Ciputat - Parung yang di rekam oleh pengunjung saya oleh bro ...,1
425,2017-06-27T11:48:31.000Z,c4AYPwPx5UQ,"Vlog: Kuta-Legian to Ubud Bali by Grab motorbike, driven by a cute 17 year old girl","I was in Kuta-Legian at the Akmani Hotel and it was all fine, but the area was starting to get so annoying. All the people bothering starts to get to be too much. i ...",1
426,2017-06-15T03:41:14.000Z,gstGA4Z0PYs,Karma bites Grab driver who mocked Chinese tourists in video,A Grab driver seen mocking Chinese tourists in a video that has gone viral on social media has been removed by the ride-hailing company.,1
427,2017-06-17T12:22:50.000Z,X7sK8_s9lO4,Grab Driver Stories: Siti. Entrepreneur and Grab Driver.,"Say Hi to Siti. She's an entrepreneur and Grab Driver. She's also a model of hard work, running her online business while earning extra income for her family by ...",1
428,2017-06-13T15:20:25.000Z,rsfPD2P7MKk,Grab Driver claims to earn 25-26k a month,Grab Driver claims to earn 25-26k a month.,1
429,2017-06-09T13:41:05.000Z,AZAD63_8I6E,"The Future of Ride-Hailing Apps, as Seen by Grab","Anthony Tan, CEO of Grab, said during WSJ D.Live Asia that his Singapore-based ride-hailing company is betting on closer collaboration with taxi companies ...",1
430,2017-06-11T10:53:10.000Z,xnWenVjDgAI,Grab rider app how to use exact location philippines,To help and educate riders on how to use grab app so that drivers will locate them easily and quickly at pick-up point and also drop them off at the exact location ...,1
431,2017-06-08T16:11:18.000Z,yxduauXQHFw,One day in Grab,Perfect one day adventure in Grab. www.tara-grab.com www.naturelovers.me.,1
432,2017-06-16T15:31:50.000Z,HnR_VqwFS0o,grab now tutorial nieh,fitur baru dari grab nih bagi yang blom tau cara menggunakan nya.,1
433,2017-05-26T08:46:49.000Z,pW5AFzFErbQ,YOU WONT BELIEVE what this GRAB EXPRESS Driver did to his CUSTOMER!,All credits goes to Blase Barroso! For more news please like and subscribe!,1
434,2017-06-06T05:24:45.000Z,uDmyPDCN-hw,"Grab - Wei Zhu, Chief Technology Officer | WOBB","It was 2012 and legend has it, a few friends were enjoying some tea together. As is common with Southeast Asians, they started ranting about how hard it was to ...",1
435,2017-05-30T17:28:38.000Z,c0KLB50ORqE,How to use & order grab taxi application,Created by VideoShow:http://videoshowapp.com/free.,1
436,2017-05-22T08:00:01.000Z,kXEpG9hoPQU,How to Use GRAB,"Hello! Welcome to my channel! My name is Alice I am beauty enthusiast and I make beauty product reviews, make up tutorials and more! I use a Canon ...",1
437,2017-05-10T12:36:53.000Z,3B8TCrIVhY8,GRAB SHARE VIDEO,"We do not own the copyrights to this video, this is used for training purposes only*",1
438,2017-05-17T11:20:21.000Z,5FK0LTCqkEY,Grab x Tinder Moments,"Here are some of our favorite moments from the Grab x Tinder match-up. What were yours? For those who missed out, fret not. Download the Tinder app today ...",1
439,2017-05-15T08:14:41.000Z,qMOpFrzalJE,Grab at AWS Summit 2017,"Our VP of Engineering, Arul Kumaravel talking about how we use AWS at Grab to make transportation in South-East Asia safer and easier.",1
440,2017-05-10T06:45:44.000Z,m4V36z7jax0,Guide for Grab - How to take a grab car in singapore,"Get a safe and reliable ride in minutes with Grab (formerly GrabTaxi). With the largest pool of drivers in Southeast Asia, Grab offers the fastest booking service for ...",1
441,2017-05-10T06:45:45.000Z,btVC5ine9kA,Guide for Grab - How to use the driver app,"Get a safe and reliable ride in minutes with Grab (formerly GrabTaxi). With the largest pool of drivers in Southeast Asia, Grab offers the fastest booking service for ...",1
442,2017-05-10T06:45:45.000Z,AlQDWncB15U,Guide for Grab - How to use Grab taxi,"Get a safe and reliable ride in minutes with Grab (formerly GrabTaxi). With the largest pool of drivers in Southeast Asia, Grab offers the fastest booking service for ...",1
443,2017-05-14T14:11:28.000Z,f6KNJvS2v7w,Use Grab Apps to Go anywhere in Malaysia & Save_money _100% _protection. (Grap app),Get a safe and reliable ride in minutes with Grab (formerly GrabTaxi/ MyTeksi). With the largest pool of drivers in ... got rides for everyone. Download the app and ...,1
444,2017-04-19T10:31:26.000Z,uNdeu0Aj-0w,"[SOCIAL EXPERIMENT] GOCAR VS GRAB CAR VS UBER (GOJEK, GRAB, UBER)","Setelah membandingkan service dari layanan GoRide, GrabBike dan Uber Motor, kali ini tim dari SKWAD MEDIA membandingkan layanan transportasi online ...",1
445,2017-04-11T03:45:46.000Z,hXar45kGDqg,RECKLESS GRAB CAR DRIVER ARISTEO LARA JOSEF,"Like us on our Facebook Fan Page: https://www.facebook.com/crazydriversph Attention to all Grab Car users. Beware of ARISTEO LARA JOSEF, a certified ...",1
446,2017-04-08T05:23:14.000Z,T47Wj2l1P10,"Strange Grab, Uber taxi, I've never seen before.","Grab, Uber bike in Vietnam. Wherever you go, you can ride with cheap price and you can reach at any place.",1
447,2017-04-16T22:05:55.000Z,sJ942OzhGgA,[PROMO GRAB] SUPERHEMAT Voucher Grab Bike 60%,GUNAKAN VOUCHER GRAB60 UNTUK MENDAPATKAN DISKON 60% UNTUK PEMESANAN GRAB BIKE.,1
448,2017-04-13T06:46:57.000Z,iu3ChzK49lE,Grab - Sign up & Booking,"Get a safe and reliable ride in minutes with Grab (formerly GrabTaxi). With the largest pool of drivers in Southeast Asia, Grab offers the fastest booking service for ...",1
449,2017-04-10T09:12:36.000Z,3Qp8Lfhmuqc,Grab & Ambi Pur Presents: The Freshest Ride,See how Harith Iskander gives a Fresh Ride experience to unsuspecting passengers! Brought to you by Grab and Ambi Pur. Want to experience The Freshest ...,1
450,2017-04-05T10:00:04.000Z,e7x-QH_Eruk,UBER & GRAB VS REGULAR TAXI,ANONG MASABI NYO SA TAXI DRIVER NATIN SA PILIPINAS? THANKS FOR WATCHING! CAN WE GET 500 LIKES? FEEL FREE TO COMMENT YOU SONG ...,1
451,2017-04-01T23:51:24.000Z,GqzL6O3nCGM,Grab Bikes in Vietnam,http://jessicaganci.theworldrace.org/post/grab-and-go-highfive.,1
452,2017-03-24T22:09:57.000Z,qn0EVdKhlQ8,Another Grab Cab ride in the philipines,i believe this was the first part of the Grab cab ride to the mall of asia.........,1
453,2017-03-10T02:38:48.000Z,LVWu4DwWQQY,Families with young kids can now travel with Grab,"Families with young children aged four to seven years old, can now travel to places in Singapore with ride-hailing firm, Grab. Parents can simply select the ...",1
454,2017-03-15T03:04:05.000Z,N0UmqdAFGgs,GRAB HITS,Lucu pasti ketawa.,1
455,2017-03-17T14:31:32.000Z,Ad5lopSugAk,Live by Phone : Alasan Grab Indonesia Tolak PM No. 32 - iNews Petang 17/03,Tanggal Tayang: 17/03/17 Subscribe iNewsTV Official Youtube Channel: https://www.youtube.com/OfficialiNewsTV dan subscribe untuk program News kami di ...,1
456,2017-03-06T10:50:33.000Z,zQ3f92HasGE,Driving Forward: The Growth of Grab 2016,We are excited to share our journey of success in 2016. Come join our amazing team of heroes and help us drive Southeast Asia forward together. Apply to be a ...,1
457,2017-02-08T02:41:46.000Z,LrLu3Bpp3pI,The Amazing Race Asia Season 5 with Grab!,Our GrabCar drivers are more than just ordinary drivers. Find out how they made an impact on The Amazing Race Asia S5's top 3 teams! #AXNTARA.,1
458,2017-02-13T10:27:47.000Z,KHXQHiW5Cjk,"'Grab only charges RM110  from Genting to Penang,  how to make money?'",Small and Medium Scale Entrepreneurs Association of Malaysia (Ikhlas) president Mohd Ridzuan Abdullah wants ride-sharing company Grab to pay its drivers ...,1
459,2017-02-07T09:18:12.000Z,OzubvdW8DCk,Grab x AXN The Amazing Race Asia!,"We are very proud to be one of The Amazing Race Asia S5's partners! As the official ride partner, we were given the important task of providing the contestants ...",1
460,2017-02-13T11:45:47.000Z,KIF1rU9w7xY,Grab drivers outraged over deductions,"About 100 Grab taxi drivers and Pertubuhan Ikatan Usahawan Kecil dan Sederhana Malaysia had gathered on Monday, claiming that Grab has deducted more ...",1
461,2017-02-18T16:38:09.000Z,2Xo_6gk0Z14,"Taking Grab Car in Phuket, Thailand Only Slightly Cheaper than a Taxi or Minibus","But, no haggling and you can use your credit card. Great service.",1
462,2017-02-21T11:40:19.000Z,4ePIneRYw9M,Grab Scooter Taxi From Phuong 19 To The Ben Thanh Market In District 1,A quick ride from our Apartment in Phuong 19 to the Ben Thanh Market in District 1. Set me back about 60 US cents. One of the best ways to get around Ho Chi ...,1
463,2017-02-06T07:28:51.000Z,MW5XBKHGwY4,Grab car driver face this problem.,No money to book 7 seaters grab car when i refused to take them this guy want to throw my key away.,1
464,2017-01-28T07:38:29.000Z,lojkuuSwyw4,GRAB CAR REGISTRATION + BUYING YUNTENG MONOPOD,Happy Chinese New Year guys! It's Saturday and I made this rush editing just now because I have to go back to the province by lunch time. I woke up early and ...,1
465,2017-01-29T09:14:41.000Z,Nyj3q4UIzf0,[GRAB Philippines] GrabShare - Online Training,Video by: Grab Philippines.,1
466,2017-01-31T08:10:39.000Z,0RgHykFHCfo,Grab/Uber Driver Contract Template for PH drivers [2017],"Easy-to-use template, just change the text in RED font. Feel free to comment or send a message for the .DOC version of this.",1
467, , ,RfMod Grab 527, ,1
468, , ,One day in Grab, ,1
469, , ,Grab has big ambitions for GrabPay, ,1
470, , ,Emelia & intan The Information About grab 045, ,1
471, , ,Grab and MRT Is FREE!, ,1
472, , ,Diversity @ Grab, ,1
473, , ,I WON A GOLDEN TICKET from GRAB, ,1
474, , ,Interview with Cheryl Goh from Grab, ,1
475, , ,WD2249A Blasting Horn Road Rage at Platinum Suites KLCC GRAB, ,1
476, , ,Grab Gm Family, ,1
477, , ,Gojek feat grab // just for fun, ,1
478, , ,TEST GRABBIKE, ,1
479, , ,Reliability @ Grab, ,1
480, , ,Grab Food, ,1
481,2018-07-11T12:54:35.000Z,MCPI6GtMJTE,Govt studying monopoly risks in ride-hailing market after Grab-Uber merger,Transport Minister Anthony Loke told the press on Wednesday that the Malaysia Competition Commission is studying the risks of a possible monopoly in the ...,1
482,2018-07-10T08:00:03.000Z,ZSSWjAbgSgQ,Grab co-founder addresses concerns since the Uber merger | In The News,Tan Hooi Ling of Grab says the company has neither increased its prices for consumers nor changed commissions for its drivers since merging with Uber.,1
483,2018-07-03T03:42:40.000Z,AD74nazlEiU,Grab Driver using phone while driving,"""I don't do this for a living"" Source: https://www.facebook.com/zhiyang.ray/posts/10156589820513793.",1
484,2018-07-05T16:23:26.000Z,Kxg5_dtlQL4,"Singapore Proposes Fines On Grab, Uber, Says Merger Harms Competition","Reuters reported that Singapore's anti-trust body has proposed fines on ride-hailing firms Grab and Uber, finding that their merger had reduced competition and ...",1
485,2018-07-03T08:09:12.000Z,133kKRW70nI,Daftar Grab Driver,Cara mudah daftar Pemandu Grab http://drivermalaysia.com/,1
486,2018-07-03T23:20:37.000Z,gF8sD-v5mMk,Grab Driver Maps Trick and Tweaks,Cara untuk lebih fokus/membesarkan peta dengan lebih jelas tentang lokasi yg ingin dituju...dimana lokasi Hot spot yg seharusnya anda berada. Lingkungan ...,1
487,2018-06-13T03:36:19.000Z,Gvjm6oN9-iQ,Toyota investing $1 billion in Asian ride-share firm Grab,"We live in interesting times. Eaglenews.PH is the official digital news platform of Eagle Broadcasting Corporation, the headquarters of which is in Quezon City, ...",1
488,2018-06-13T03:36:19.000Z,Gvjm6oN9-iQ,Toyota investing $1 billion in Asian ride-share firm Grab,"We live in interesting times. Eaglenews.PH is the official digital news platform of Eagle Broadcasting Corporation, the headquarters of which is in Quezon City, ...",1
489,2018-06-13T15:37:31.000Z,-DdGyKaZs_E,Grab croot family,Driver grab.,1
490,2018-06-11T20:02:02.000Z,FspPGPbnTBI,005-Return of GRAB Car,"After 5 weeks of driving, its time to return it.",1
491,2018-06-12T05:22:40.000Z,_ETs_5YjIck,Viral Driver Grab Online Di Keroyok Di Bandara,Drever grab aceh di pukuli oleh oknum taksi bandara. Luar biasa perlakuan taksi bandara. Padahal banyak dari mereka juga memakai aplikasi grab untuk cari ...,1
492,2018-06-12T16:02:05.000Z,Q0DLrtjYhyU,Bule from BALI work as GRAB driver,Bule work as grab driver in bali... You wanna know more about it.. Feel free to check more video and subscribe.,1
493,2018-06-26T12:04:44.000Z,93Gmc2e7w30,Grab Taxi Online Taxi Service WordPress Theme        Theobald Kingsle,More features and experiences are in : https://fxtheme.com/item/grab-taxi-online-taxi-service/20263738 ...,1
494,2018-06-13T09:07:59.000Z,BdIJ8gwzXpg,Toyota just sunk another $1 billion into Asian ride-sharing giant Grab,Toyota just sunk another $1 billion into Asian ride-sharing giant Grab Business Insider/Jonathan Loh Toyota is investing a further $1 billion in ride-sharing giant ...,1
495,2018-05-29T11:17:37.000Z,xDV4wewICL8,"P80-P125 na minimum fare ng Grab, sinita ng LTFRB",Subscribe to the GMA News and Public Affairs channel: https://www.youtube.com/user/gmanews Visit the GMA News and Public Affairs Portal: ...,1
496,2018-05-24T00:09:36.000Z,-nBBg8SGpuE,Korean Girl vs Sabahan(Malaysia) ??? Grab Car,Like and Subscribe.,1
497,2018-05-20T10:43:30.000Z,5PpoThNwLjE,UBER/GRAB BE LIKE IN THE PHILIPPINES,"No copyrights intended, video belongs to the owner. Amaze lang ako sa kanila at gusto ko e share. Kung sino man mga drivers nito palakpakan po sa inyo.",1
498,2018-04-27T18:48:40.000Z,wNrSeM5TvjM,Grab Philippines imposes masking of destination to drivers,Grab Philippines drivers can no longer see the destination of their passengers before accepting the ride-booking transactions effective on Friday. Joan Nano will ...,1
499,2018-05-08T16:52:07.000Z,V4232ifVIV0,Grab PH to launch various service improvements in next 100 days,Grab Philippines is set to launch various schemes to improve their services to their passengers in the next one hundred days. This aims to address the problems ...,1
500,2018-04-13T00:55:52.000Z,FXkCw0mlmGE,"Panayam kay Brian Cu, country manager, Grab Philippines","Unang Balita is the news segment of GMA Network's daily morning program, Unang Hirit. It's anchored by Rhea Santos and Arnold Clavio, and airs on GMA-7 ...",1
501,2018-01-30T10:11:16.000Z,q7_1r13y9ic,Grab PH 'surprised' with 45K TNVS cap set by LTFRB,Video and editing by Noy Morcoso.,1
502,2018-01-31T17:46:17.000Z,t_HIs8CmjPc,PROSES TRAINING ONLINE GRAB OJEG ONLINE,PROSES TRAINING ONLINE GRAB OJEG ONLINE.,1
503,2018-01-30T15:04:36.000Z,7xOSz6JRyWg,SUPER CAR LAMBORGHINI MENJADI GRAB CAR ( BIAYA NORMAL ),"Setelah mendarat di Jakarta sejak Agustus 2015, GrabCar kembali memperpanas aspal ibukota dengan menghadirkan kampanye baru bertajuk `GrabSpeed`.",1
504,2018-02-10T11:23:28.000Z,ZcJAnaAgtjI,SUCCES STORY GRAB INDONESIA -RHENALD KASALI,SUCCES STORY GRAB INDONESIA -RHENALD KASALI SUBSCRIBE & COMMENT.,1
505,2017-12-16T22:14:37.000Z,u0rtHICG2JE,TUTORIAL AGAR APLIKASI DRIVER GRAB GOJEK TIDAK GAGU ANYEP SEPI ORDERAN,Cuma sedikit share Subcribe akun Youtube saya free GiveAway untuk subcriber beruntung... Jika saya mencapai 200 subcriber maka saya akan membagikan ...,1
506,2017-12-25T18:14:35.000Z,o8Zg25-9Ydc,NP1 UBER GRAB,"SLUG: UBER GRAB DURATION: 00:01:44 ==VT INSERT== PENGANGKUTAN AWAM ALTERNATIF, UBER DAN GRABCAR MENJADI PILIHAN MASYARAKAT ...",1
507,2017-11-23T10:17:37.000Z,dNrwNynjP5w,LIPUTAN DEMO OJOL # GOJEK # GRAB # UBER # 23 November 2017,ISTANA NEGARA.,1
508,2017-11-06T16:00:32.000Z,76UyaRHifYs,Prime suspect tagged in murder of Grab driver,Authorities have identified the prime suspect in the killing of a Grab driver last month. Police say the suspect has a standing arrest warrant for murder.,1
509,2017-11-08T06:40:24.000Z,6JwBZKrCS4g,Suspect in killing of model Grab driver surrenders to police,The suspected killer of model Grab driver Gerardo Maquidato Jr. surrenders to the police. FULL STORY: ...,1
510,2017-10-28T23:32:53.000Z,laPNYwax-oo,"Tristan falling asleep in a grab car [October 14, 2017-01:14pm]","We were on our way home from Deborah's Parents' immersion orientation in ACT, then had lunch at Greenwich, Emall.",1
511,2017-10-12T02:37:32.000Z,Mhb0yR-Ecno,Grab Driver : Insentif Garansi Jam Sibuk,"Grab tawarkan driver Insentif Garansi Jam Sibuk, terbagi menjadi Garansi Jam Sibuk Pagi, Siang dan Sore-Malam. Manfaatkan Garansi Jam Sibuk untuk ...",1
512,2017-10-13T10:29:33.000Z,6CAE7jIX3UM,CARA GRAB TRANSFER KE CIMB,Video ini berisi tentang cara transfer dari aplikasi grab driver ke rekening cimb niaga.,1
513,2017-10-05T06:32:27.000Z,AeSsZ929saI,Uber-Accountant and Grab-Tax Consultant @ TaxMapping.com (Apps),"Even if you have little Knowhow in Taxation, Don't Worry because ETM will Train you to be a highly sought and paid Tax Bookkeeper, Letter of Authority ...",1
514,2017-10-07T09:34:53.000Z,PYhCRSem1zA,CARA GRAB DRIVER PINDAHKAN GRABPAY KE SALDO KREDIT,GRAB DRIVER.,1
515,2017-09-30T14:14:57.000Z,dcxAO5uXp8k,Reunion W/ College Besties & We Interviewed A Grab Driver | HOW TO BE A GRAB DRIVER | The Glam Owl,"Hi everyone, I am so happy you came across my channel! Here's another video for you! I hope you like & enjoy! Thank you so much for watching! :D Like my FB ...",1
516,2017-09-07T15:36:55.000Z,OelBgliP0sw,Grab Bike Syariah,Grab Bike Syariah asli Palembang Mano nih para ukhti. Insya Allah sholeh galo nah. Anti gengsi menjemput rezeki. . #AdminSoleha Sahabat Terkini ...,1
517,2017-08-02T17:33:53.000Z,Ew8X2UQHy0A,"Grab open to minimum hours for drivers, cap on units","Grab is open to imposing minimum working hours on its drivers and putting a cap on the number of active units, the head of the ride-sharing company's ...",1
518,2017-08-03T10:16:21.000Z,phNBOvWxzT4,"SENATE HEARING AUGUST 3, 2017 | LIVE: on the LTFRB-TNVS | UBER / GRAB | SEN. GRACE POE","SENATE HEARING AUGUST 3, 2017 | LIVE: on the LTFRB-TNVS | UBER / GRAB | SEN. GRACE POE Senate Of The Philippines News Philippines Government ...",1
519,2017-08-15T04:08:02.000Z,2uLeZqmwzJM,Exclusive Tesco 5x e-ClubCard for Grab Drivers,This tutorial video is specially created for Grab Malaysia Drivers who are entitled to GrabAllStars Rewards Platform on how to redeem their exclusive reward: ...,1
